State,URL,WEBSITE,AcLevNum,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
Ohio,http://www.flu.ohio.gov%20,Influenza Information,8,Level 8,High,Feb-17-2018,7,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,10,Level 10,High,Feb-10-2018,6,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,9,Level 9,High,Feb-03-2018,5,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,8,Level 8,High,Jan-27-2018,4,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,8,Level 8,High,Jan-20-2018,3,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,6,Level 6,Moderate,Jan-13-2018,2,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,5,Level 5,Low,Jan-06-2018,1,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,6,Level 6,Moderate,Dec-30-2017,52,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,2,Level 2,Minimal,Dec-23-2017,51,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Dec-16-2017,50,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Dec-09-2017,49,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Dec-02-2017,48,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Nov-25-2017,47,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Nov-18-2017,46,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Nov-11-2017,45,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Nov-04-2017,44,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Oct-28-2017,43,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Oct-21-2017,42,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Oct-14-2017,41,2017-18
Ohio,http://www.flu.ohio.gov%20,Influenza Information,1,Level 1,Minimal,Oct-07-2017,40,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,1,Level 1,Minimal,Oct-07-2017,40,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,1,Level 1,Minimal,Oct-14-2017,41,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,1,Level 1,Minimal,Oct-21-2017,42,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,1,Level 1,Minimal,Oct-28-2017,43,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,2,Level 2,Minimal,Nov-04-2017,44,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,3,Level 3,Minimal,Nov-11-2017,45,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,3,Level 3,Minimal,Nov-18-2017,46,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,4,Level 4,Low,Nov-25-2017,47,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,4,Level 4,Low,Dec-02-2017,48,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,4,Level 4,Low,Dec-09-2017,49,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Dec-16-2017,50,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Dec-23-2017,51,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Dec-30-2017,52,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Jan-06-2018,1,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Jan-13-2018,2,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Jan-20-2018,3,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Jan-27-2018,4,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Feb-03-2018,5,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Feb-10-2018,6,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Feb-17-2018,7,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,10,Level 10,High,Feb-24-2018,8,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,6,Level 6,Moderate,Mar-03-2018,9,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,4,Level 4,Low,Mar-10-2018,10,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,2,Level 2,Minimal,Mar-17-2018,11,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,3,Level 3,Minimal,Mar-24-2018,12,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,1,Level 1,Minimal,Mar-31-2018,13,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,1,Level 1,Minimal,Apr-07-2018,14,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,1,Level 1,Minimal,Apr-14-2018,15,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,1,Level 1,Minimal,Apr-21-2018,16,2017-18
Oklahoma,http://www.ok.gov/health/Disease%2C_Prevention%2C_Preparedness/Acute_Disease_Service/Disease_Information/Influenza_Home_Page.html,Influenza Information,1,Level 1,Minimal,Apr-28-2018,17,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,1,Level 1,Minimal,Apr-28-2018,17,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,2,Level 2,Minimal,Apr-21-2018,16,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,2,Level 2,Minimal,Apr-14-2018,15,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,3,Level 3,Minimal,Apr-07-2018,14,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,4,Level 4,Low,Mar-31-2018,13,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,5,Level 5,Low,Mar-24-2018,12,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,5,Level 5,Low,Mar-17-2018,11,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,4,Level 4,Low,Mar-10-2018,10,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,6,Level 6,Moderate,Mar-03-2018,9,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,7,Level 7,Moderate,Feb-24-2018,8,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,8,Level 8,High,Feb-17-2018,7,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,9,Level 9,High,Feb-10-2018,6,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,10,Level 10,High,Feb-03-2018,5,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,10,Level 10,High,Jan-27-2018,4,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,10,Level 10,High,Jan-20-2018,3,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,10,Level 10,High,Jan-13-2018,2,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,10,Level 10,High,Jan-06-2018,1,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,10,Level 10,High,Dec-30-2017,52,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,9,Level 9,High,Dec-23-2017,51,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,5,Level 5,Low,Dec-16-2017,50,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,4,Level 4,Low,Dec-09-2017,49,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,3,Level 3,Minimal,Dec-02-2017,48,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,3,Level 3,Minimal,Nov-25-2017,47,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,2,Level 2,Minimal,Nov-18-2017,46,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,2,Level 2,Minimal,Nov-11-2017,45,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,2,Level 2,Minimal,Nov-04-2017,44,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,1,Level 1,Minimal,Oct-28-2017,43,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,1,Level 1,Minimal,Oct-21-2017,42,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,1,Level 1,Minimal,Oct-14-2017,41,2017-18
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,Influenza Disease Surveillance Data,1,Level 1,Minimal,Oct-07-2017,40,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,1,Level 1,Minimal,Oct-07-2017,40,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,1,Level 1,Minimal,Oct-14-2017,41,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,1,Level 1,Minimal,Oct-21-2017,42,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,1,Level 1,Minimal,Oct-28-2017,43,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,2,Level 2,Minimal,Nov-04-2017,44,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,2,Level 2,Minimal,Nov-11-2017,45,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,2,Level 2,Minimal,Nov-18-2017,46,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,2,Level 2,Minimal,Nov-25-2017,47,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,2,Level 2,Minimal,Dec-02-2017,48,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,2,Level 2,Minimal,Dec-09-2017,49,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,3,Level 3,Minimal,Dec-16-2017,50,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,3,Level 3,Minimal,Dec-23-2017,51,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,6,Level 6,Moderate,Dec-30-2017,52,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,6,Level 6,Moderate,Jan-06-2018,1,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,7,Level 7,Moderate,Jan-13-2018,2,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,10,Level 10,High,Jan-20-2018,3,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,10,Level 10,High,Jan-27-2018,4,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,10,Level 10,High,Feb-03-2018,5,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,10,Level 10,High,Feb-10-2018,6,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,10,Level 10,High,Feb-17-2018,7,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,10,Level 10,High,Feb-24-2018,8,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,9,Level 9,High,Mar-03-2018,9,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,6,Level 6,Moderate,Mar-10-2018,10,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,6,Level 6,Moderate,Mar-17-2018,11,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,5,Level 5,Low,Mar-24-2018,12,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,5,Level 5,Low,Mar-31-2018,13,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,4,Level 4,Low,Apr-07-2018,14,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,3,Level 3,Minimal,Apr-14-2018,15,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,2,Level 2,Minimal,Apr-21-2018,16,2017-18
Pennsylvania,http://www.flufreepa.com,Influenza Weekly Report ,2,Level 2,Minimal,Apr-28-2018,17,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,1,Level 1,Minimal,Apr-28-2018,17,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,2,Level 2,Minimal,Apr-21-2018,16,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,4,Level 4,Low,Apr-14-2018,15,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,3,Level 3,Minimal,Apr-07-2018,14,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,3,Level 3,Minimal,Mar-31-2018,13,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,5,Level 5,Low,Mar-24-2018,12,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,7,Level 7,Moderate,Mar-17-2018,11,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,5,Level 5,Low,Mar-10-2018,10,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,7,Level 7,Moderate,Mar-03-2018,9,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,10,Level 10,High,Feb-24-2018,8,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,10,Level 10,High,Feb-17-2018,7,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,10,Level 10,High,Feb-10-2018,6,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,10,Level 10,High,Feb-03-2018,5,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,10,Level 10,High,Jan-27-2018,4,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,10,Level 10,High,Jan-20-2018,3,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,7,Level 7,Moderate,Jan-13-2018,2,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,5,Level 5,Low,Jan-06-2018,1,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,2,Level 2,Minimal,Dec-30-2017,52,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,3,Level 3,Minimal,Dec-23-2017,51,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,2,Level 2,Minimal,Dec-16-2017,50,2017-18
Rhode Island,http://www.health.ri.gov/data/flu/index.php,Influenza Surveillance,3,Level 3,Minimal,Dec-09-2017,49,2017-18
